Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
                0.00    0.00   13824/41472       __gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_Hashtable_iterator(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >*) [38]
                0.00    0.00   13824/13824       std::pair<__gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >, bool>::pair(__gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> > const&, bool const&) [74]
-----------------------------------------------
                0.00    0.00   13824/13824       __gnu_cxx::hash_map<std::string, int, __gnu_cxx::hash<std::string>, std::equal_to<std::string>, std::allocator<int> >::end() [55]
[64]     0.0    0.00    0.00   13824         __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::end() [64]
                0.00    0.00   13824/41472       __gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_Hashtable_iterator(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >*) [38]
-----------------------------------------------
                0.00    0.00   13824/13824       __gnu_cxx::hash_map<std::string, int, __gnu_cxx::hash<std::string>, std::equal_to<std::string>, std::allocator<int> >::find(std::string const&) [56]
[65]     0.0    0.00    0.00   13824         __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::find(std::string const&) [65]
                0.00    0.00  142796/285592      std::_Select1st<std::pair<std::string const, int> >::operator()(std::pair<std::string const, int>&) const [17]
                0.00    0.00  142796/285592      std::equal_to<std::string>::operator()(std::string const&, std::string const&) const [18]
                0.00    0.00   13824/27648       __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_bkt_num_key(std::string const&) const [44]
                0.00    0.00   13824/212723      std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::operator[](unsigned long) [23]
                0.00    0.00   13824/41472       __gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_Hashtable_iterator(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >*) [38]
-----------------------------------------------
                0.00    0.00   13824/13824       __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::insert_unique(std::pair<std::string const, int> const&) [61]
[66]     0.0    0.00    0.00   13824         __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::resize(unsigned long) [66]
                0.00    0.00  122065/212723      std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::operator[](unsigned long) [23]
                0.00    0.00   24413/24413       __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_bkt_num(std::pair<std::string const, int> const&, unsigned long) const [47]
                0.00    0.00   13824/66067       std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::size() const [33]
                0.00    0.00       7/8           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_next_size(unsigned long) const [128]
                0.00    0.00       7/7           std::_Vector_base<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::get_allocator() const [148]
                0.00    0.00       7/27          std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>::~allocator() [98]
                0.00    0.00       7/7           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::vector(unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&) [157]
                0.00    0.00       7/7           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::swap(std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >&) [156]
                0.00    0.00       7/8           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::~vector() [135]
-----------------------------------------------
                0.00    0.00   13824/13824       myheap::addtoheap(std::string, int) [4]
[67]     0.0    0.00    0.00   13824         datapoint::datapoint() [67]
-----------------------------------------------
                0.00    0.00   13824/13824       myheap::clear() [100]
[68]     0.0    0.00    0.00   13824         datapoint::~datapoint() [68]
-----------------------------------------------
                0.00    0.00   13824/13824       __gnu_cxx::new_allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> > >::allocate(unsigned long, void const*) [52]
[69]     0.0    0.00    0.00   13824         __gnu_cxx::new_allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> > >::max_size() const [69]
-----------------------------------------------
                0.00    0.00   13824/13824       commandexec::executecommand(char*) [3]
[70]     0.0    0.00    0.00   13824         __gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::operator==(__gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> > const&) const [70]
-----------------------------------------------
                0.00    0.00   13824/13824       __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::insert_unique_noresize(std::pair<std::string const, int> const&) [63]
[71]     0.0    0.00    0.00   13824         __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_bkt_num(std::pair<std::string const, int> const&) const [71]
                0.00    0.00   13824/181033      std::_Select1st<std::pair<std::string const, int> >::operator()(std::pair<std::string const, int> const&) const [25]
                0.00    0.00   13824/27648       __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_bkt_num_key(std::string const&) const [44]
-----------------------------------------------
                0.00    0.00   13824/13824       __gnu_cxx::new_allocator<std::pair<std::string const, int> >::construct(std::pair<std::string const, int>*, std::pair<std::string const, int> const&) [54]
[72]     0.0    0.00    0.00   13824         std::pair<std::string const, int>::pair(std::pair<std::string const, int> const&) [72]
-----------------------------------------------
                0.00    0.00   13824/13824       commandexec::executecommand(char*) [3]
[73]     0.0    0.00    0.00   13824         std::pair<std::string const, int>::pair<char*, int>(std::pair<char*, int> const&) [73]
-----------------------------------------------
                0.00    0.00   13824/13824       __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::insert_unique_noresize(std::pair<std::string const, int> const&) [63]
[74]     0.0    0.00    0.00   13824         std::pair<__gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >, bool>::pair(__gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> > const&, bool const&) [74]
-----------------------------------------------
                0.00    0.00   13824/13824       std::pair<char*, int> std::make_pair<char*, int>(char*, int) [78]
[75]     0.0    0.00    0.00   13824         std::pair<char*, int>::pair(char* const&, int const&) [75]
-----------------------------------------------
                0.00    0.00   13824/13824       commandexec::executecommand(char*) [3]
[76]     0.0    0.00    0.00   13824         std::strchr(char*, int) [76]
-----------------------------------------------
                0.00    0.00   13824/13824       commandexec::executecommand(char*) [3]
[77]     0.0    0.00    0.00   13824         std::strstr(char*, char const*) [77]
-----------------------------------------------
                0.00    0.00   13824/13824       commandexec::executecommand(char*) [3]
[78]     0.0    0.00    0.00   13824         std::pair<char*, int> std::make_pair<char*, int>(char*, int) [78]
                0.00    0.00   13824/13824       std::pair<char*, int>::pair(char* const&, int const&) [75]
-----------------------------------------------
                0.00    0.00   13824/13824       __gnu_cxx::new_allocator<std::pair<std::string const, int> >::construct(std::pair<std::string const, int>*, std::pair<std::string const, int> const&) [54]
